/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_4.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_6.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qijia_0_front_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_close_3.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/charlie_1_60_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_7.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_3_60_far_0.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qi_3_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_1_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_1_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_9.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_5.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_45_far_2.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_45_far_3.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_4.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/colman_1_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_1_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_45_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_front_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_1_60_far_3.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_1_front_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_1_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/clementine_0_60_far_1.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_1.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_3.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_0_60_far_2.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_3_60_far_3.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_0_60_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/qi_3_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_2_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_2_60_far_2.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_45_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_front_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_45_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_3_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_1_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_1_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_front_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_3_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_front_far_6.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_3_60_far_5.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_60_far_1.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_1_60_far_0.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_1_front_far_3.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_60_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_1_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_far_4.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_front_far_7.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_0_front_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_45_far_4.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_7.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_4.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_0_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_1_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_front_far_2.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_45_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_7.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_1_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_front_far_4.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_2.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/charlie_2_60_far_3.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_45_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_1_45_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_1_front_far_2.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_front_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qi_3_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qi_2_60_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_front_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_0_60_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_front_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_1_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_1_60_far_1.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_60_far_9.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/charlie_2_60_far_4.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_1_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_front_far_6.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/clementine_0_45_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_60_far_7.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_far_6.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_6.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_front_far_6.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_front_far_4.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_1_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_60_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_front_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_2_60_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_front_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_front_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_3_60_far_7.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_front_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/lisa_1_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_60_far_4.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_2_60_far_5.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/qijia_0_front_far_3.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_front_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_45_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_front_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_1_60_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_7.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/qijia_3_front_far_1.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/lisa_1_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_1_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_front_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_front_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_2_front_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_60_far_0.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/colman_0_60_far_1.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/charlie_2_60_far_5.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_45_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_front_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_3_60_far_4.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_6.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/colman_3_front_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_6.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/colman_0_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_45_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_front_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_1_60_far_1.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_60_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_0_60_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_3_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_0.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_0_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_1_front_far_0.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_7.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_3_60_far_5.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_1_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_5.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_2_60_far_5.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_3_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/lisa_0_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_3_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_45_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_2_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/charlie_3_60_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/qi_2_60_far_3.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_1_60_far_0.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_60_far_4.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_60_far_6.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/qi_1_60_far_2.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_0_front_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/xiaofeng_1_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qijia_2_front_far_6.mp4,Too short. 
/home/hadleigh/deepfake_data/real_clips/clementine_0_front_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_1.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_60_far_7.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/clementine_3_60_far_2.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/qi_1_60_far_0.mp4,Max hop exceeded. Too short. 
/home/hadleigh/deepfake_data/real_clips/hadleigh_2_45_far_3.mp4,Too short. Empty. 
/home/hadleigh/deepfake_data/real_clips/colman_2_front_far_4.mp4,Max hop exceeded. 
/home/hadleigh/deepfake_data/real_clips/clementine_2_front_far_2.mp4,Too short. Empty. 
